order_id,customer_id,order_date,payment_method,order_total,actual_delivery_time
5819887962,49433260,2035-12-15,Wallet,4570.58,2035-12-15
1929465827,19556566,2035-12-16,UPI,4702.15,2035-12-16
9430139302,59329145,2035-12-17,UPI,2829.63,2035-12-17
3632715912,66135710,2035-12-18,UPI,1892.3,2035-12-18
3356214803,66655397,2035-12-19,Wallet,4359.64,2035-12-19
2277864850,73377004,2035-12-20,Cash,2054.4,2035-12-20
1754472592,33331259,2035-12-21,Card,4183.35,2035-12-21
1833208408,49881540,2035-12-22,Cash,236.51,2035-12-22
6567954047,21809858,2035-12-23,Cash,83.18,2035-12-23
9409585531,2414265,2035-12-24,Wallet,3092.14,2035-12-24
731371161,57566548,2035-12-25,Wallet,465.24,2035-12-25
7863496069,63802820,2035-12-26,Card,3103.01,2035-12-26
9043955242,92123198,2035-12-27,Cash,2903.44,2035-12-27
8257564936,15897933,2035-12-28,Card,154.5,2035-12-28
7487631571,77397957,2035-12-29,Cash,2778.63,2035-12-29
4243307535,8886587,2035-12-30,UPI,2023.82,2035-12-30
5490221933,41155125,2035-12-31,Cash,2855.48,2035-12-31
577600718,72857290,2036-01-01,Card,1447.21,2036-01-01
1815462789,47618810,2036-01-02,UPI,58.59,2036-01-02
896786012,99156138,2036-01-03,UPI,4116.32,2036-01-03
2610552179,98225598,2036-01-04,Cash,1012.79,2036-01-04
6244718082,2400009,2036-01-05,Card,1920.42,2036-01-05
1837634871,98241853,2036-01-06,Cash,959.01,2036-01-06
8684571382,94033330,2036-01-07,Cash,883.36,2036-01-07
1659181364,27513158,2036-01-08,UPI,918.58,2036-01-08
5626641031,65426878,2036-01-09,Card,4747.5,2036-01-09
1589326447,77961205,2036-01-10,Card,582.87,2036-01-10
5018325783,52862822,2036-01-11,Cash,1487.29,2036-01-11
5111073873,75984768,2036-01-12,Cash,2273.81,2036-01-12
5953426781,79135318,2036-01-13,UPI,3762.13,2036-01-13
8966870214,59518795,2036-01-14,UPI,2904.43,2036-01-14
6962915277,54748429,2036-01-15,Wallet,2097.56,2036-01-15
4309308088,18642306,2036-01-16,Wallet,236.95,2036-01-16
5391068200,68159723,2036-01-17,Wallet,3265.32,2036-01-17
4394681222,80517784,2036-01-18,UPI,1157.88,2036-01-18
4791895461,63793401,2036-01-19,Card,1338.81,2036-01-19
7272011740,54139038,2036-01-20,Cash,3361.56,2036-01-20
87784691,92583164,2036-01-21,Wallet,534.55,2036-01-21
4939105270,2164524,2036-01-22,Cash,1026.88,2036-01-22
4622303035,55060796,2036-01-23,Wallet,3067.7,2036-01-23
3460208027,78725001,2036-01-24,UPI,2835.33,2036-01-24
2548125971,7228206,2036-01-25,Cash,4335.06,2036-01-25
2390111460,70608515,2036-01-26,UPI,4182.23,2036-01-26
8309485249,87200291,2036-01-27,UPI,624.16,2036-01-27
8322543480,34668988,2036-01-28,Wallet,513.36,2036-01-28
2819200158,64497538,2036-01-29,Cash,1263.55,2036-01-29
7087151227,49795571,2036-01-30,UPI,1917.32,2036-01-30
6704234561,51833636,2036-01-31,Cash,3172.73,2036-01-31
6998410196,78748184,2036-02-01,Wallet,505.95,2036-02-01
707035635,61618079,2036-02-02,Wallet,3868.34,2036-02-02
543400704,60300263,2036-02-03,Card,3496.47,2036-02-03
3604694195,34713143,2036-02-04,UPI,2577.7,2036-02-04
3560549947,42465414,2036-02-05,Card,1973.85,2036-02-05
9982178143,89968482,2036-02-06,Card,2530.45,2036-02-06
1423646541,48730063,2036-02-07,UPI,2734.37,2036-02-07
7441941402,16785724,2036-02-08,UPI,2580.93,2036-02-08
8395661807,4386273,2036-02-09,Card,2561.18,2036-02-09
5480656353,11446157,2036-02-10,Card,3053.71,2036-02-10
4561602092,53624677,2036-02-11,Cash,1825.82,2036-02-11
1695982633,81382213,2036-02-12,Wallet,2247.86,2036-02-12
6309447153,74212242,2036-02-13,Cash,423.56,2036-02-13
4796733514,87251489,2036-02-14,Card,2436.11,2036-02-14
2858966982,77214094,2036-02-15,Card,2280.3,2036-02-15
6948607495,18259715,2036-02-16,UPI,1508.35,2036-02-16
4959271803,11082181,2036-02-17,Wallet,1303.23,2036-02-17
5669689881,7728406,2036-02-18,Cash,3152.59,2036-02-18
5352265711,75928073,2036-02-19,Wallet,2319.89,2036-02-19
5498551836,62243869,2036-02-20,UPI,3619.47,2036-02-20
6556845822,68692574,2036-02-21,UPI,1527.98,2036-02-21
5167008199,76359458,2036-02-22,UPI,697.53,2036-02-22
966294309,89619421,2036-02-23,Card,2928.57,2036-02-23
3163611427,85074810,2036-02-24,Cash,342.94,2036-02-24
203136866,91320466,2036-02-25,Wallet,826.21,2036-02-25
1815555165,58085779,2036-02-26,Card,435.48,2036-02-26
1874499212,64162093,2036-02-27,Cash,2252.85,2036-02-27
4012779165,84641682,2036-02-28,Wallet,899.16,2036-02-28
3669023899,81183415,2036-02-29,Card,4292.45,2036-02-29
9296381620,50630016,2036-03-01,Card,841.56,2036-03-01
2725513934,54799731,2036-03-02,Wallet,5349.56,2036-03-02
5564338561,61226563,2036-03-03,UPI,3295.72,2036-03-03
4701778121,23348269,2036-03-04,Wallet,786.17,2036-03-04
9529272337,29973346,2036-03-05,UPI,801.81,2036-03-05
869910650,34755436,2036-03-06,UPI,2378.93,2036-03-06
2127080399,84468124,2036-03-07,Card,2317.2,2036-03-07
3547439109,33481252,2036-03-08,Cash,3176.34,2036-03-08
997535715,21409946,2036-03-09,Wallet,1097.17,2036-03-09
2442453181,16543242,2036-03-10,Card,858.57,2036-03-10
1182120536,4386273,2036-03-11,Cash,843.97,2036-03-11
2819297954,5540556,2036-03-12,Cash,1762.49,2036-03-12
9870956079,39423691,2036-03-13,Card,3130.27,2036-03-13
6032675432,63368244,2036-03-14,Wallet,2708.71,2036-03-14
329790912,76925460,2036-03-15,Cash,4636.88,2036-03-15
6459815532,43295656,2036-03-16,Card,877.48,2036-03-16
9214523757,59619739,2036-03-17,Card,1657.57,2036-03-17
9450279027,38694209,2036-03-18,Card,3043.5,2036-03-18
6265551101,38568692,2036-03-19,Cash,1723.54,2036-03-19
4138526838,33871107,2036-03-20,Cash,3273.82,2036-03-20
8005579633,89617089,2036-03-21,UPI,2758.2,2036-03-21
3442984170,55472026,2036-03-22,UPI,1398.1,2036-03-22
8711550413,68941950,2036-03-23,Card,1022.12,2036-03-23
2509593585,58111297,2036-03-24,Cash,2163.4,2036-03-24
6126557370,61982521,2036-03-25,Card,3776.14,2036-03-25
9876119035,29095552,2036-03-26,Card,4751.01,2036-03-26
3739042166,92416428,2036-03-27,UPI,2089.76,2036-03-27
7938944124,85074810,2036-03-28,UPI,2183.84,2036-03-28
506804807,9107360,2036-03-29,UPI,2368.7,2036-03-29
3577900599,28286754,2036-03-30,UPI,3491.53,2036-03-30
8337599633,41073776,2036-03-31,Card,2853.43,2036-03-31
8611745429,88045094,2036-04-01,Card,1567.01,2036-04-01
2990223879,72359843,2036-04-02,Cash,367.08,2036-04-02
52324496,81605722,2036-04-03,Card,560.54,2036-04-03
6594929133,45868300,2036-04-04,Wallet,2352.18,2036-04-04
2480235830,31324823,2036-04-05,Cash,2484.07,2036-04-05
9667072962,50781611,2036-04-06,Cash,2753.36,2036-04-06
277700053,1174162,2036-04-07,UPI,190.09,2036-04-07
5691623788,60757351,2036-04-08,Cash,2178.18,2036-04-08
6845696161,37759707,2036-04-09,Cash,2844.2,2036-04-09
4098488449,60049160,2036-04-10,Card,340.36,2036-04-10
5653623743,96461062,2036-04-11,Wallet,4125.04,2036-04-11
6416399784,34156884,2036-04-12,UPI,316.02,2036-04-12
4365565386,54145987,2036-04-13,Card,918.86,2036-04-13
6423269418,30643619,2036-04-14,UPI,2648,2036-04-14
1020534590,48150243,2036-04-15,Wallet,3205.74,2036-04-15
4015289878,72489544,2036-04-16,Wallet,3698.77,2036-04-16
9959668334,80935110,2036-04-17,Wallet,494.17,2036-04-17
8054387790,84953008,2036-04-18,Card,4112.71,2036-04-18
4795344310,91562028,2036-04-19,Wallet,486.97,2036-04-19
2205862234,52001314,2036-04-20,Cash,2871.57,2036-04-20
4686249863,21701991,2036-04-21,UPI,2908.98,2036-04-21
1270524770,11478478,2036-04-22,Wallet,3520.61,2036-04-22
5743550453,93699264,2036-04-23,Card,3921.27,2036-04-23
5309699078,81584486,2036-04-24,Card,1026.58,2036-04-24
7565768030,15830066,2036-04-25,UPI,980.97,2036-04-25
3210260715,68939350,2036-04-26,Card,1793.45,2036-04-26
6657245289,820740,2036-04-27,Card,1820.28,2036-04-27
7854526965,48228547,2036-04-28,Cash,1944.66,2036-04-28
2770948451,22077605,2036-04-29,Wallet,1775.72,2036-04-29
624070426,41640262,2036-04-30,Cash,845.85,2036-04-30
891583492,13651980,2036-05-01,Card,3269.6,2036-05-01
5811206654,70391758,2036-05-02,Cash,1917.36,2036-05-02
809894905,82374625,2036-05-03,Card,670.12,2036-05-03
8209000496,63948546,2036-05-04,UPI,1239.55,2036-05-04
4901288364,44723662,2036-05-05,Wallet,3186.85,2036-05-05
5890338566,81337068,2036-05-06,Cash,4368.22,2036-05-06
2745295248,40643232,2036-05-07,Wallet,929.37,2036-05-07
5708700204,40387944,2036-05-08,UPI,864.94,2036-05-08
8643851643,57360162,2036-05-09,Cash,1532.33,2036-05-09
4525287277,74174956,2036-05-10,Wallet,432.39,2036-05-10
6154459753,82179338,2036-05-11,Cash,3709.23,2036-05-11
2587790388,45586151,2036-05-12,Cash,695.87,2036-05-12
2665891587,86636273,2036-05-13,Cash,504.18,2036-05-13
6996561687,3844290,2036-05-14,Wallet,3469.28,2036-05-14
961607638,55170753,2036-05-15,Wallet,967.96,2036-05-15
4385491839,7228206,2036-05-16,Cash,2158.72,2036-05-16
1279200190,84468124,2036-05-17,Wallet,2280.01,2036-05-17
9668698616,76441843,2036-05-18,UPI,1813.08,2036-05-18
4813038298,27304827,2036-05-19,UPI,4047.69,2036-05-19
2030125421,44477365,2036-05-20,Cash,2375.26,2036-05-20
6997235339,87669943,2036-05-21,Wallet,554.83,2036-05-21
7438342576,82585664,2036-05-22,Card,3835.39,2036-05-22
9958423263,47503133,2036-05-23,Card,1678.13,2036-05-23
3416693628,52428250,2036-05-24,Card,651.23,2036-05-24
3440579647,89950235,2036-05-25,UPI,1827.9,2036-05-25
5307231496,14330483,2036-05-26,Card,2048.45,2036-05-26
4779055734,36587003,2036-05-27,UPI,1765.22,2036-05-27
3834705841,54375571,2036-05-28,Card,1440.56,2036-05-28
9080324081,48554440,2036-05-29,Card,2315.52,2036-05-29
2500757555,65488134,2036-05-30,UPI,4945.86,2036-05-30
1292986566,47503133,2036-05-31,Wallet,2659.09,2036-05-31
6602362287,5961261,2036-06-01,Cash,2491.22,2036-06-01
184844043,33331259,2036-06-02,Card,2146.32,2036-06-02
936587253,93699264,2036-06-03,Card,1820.32,2036-06-03
2834429147,66742602,2036-06-04,Wallet,1482.38,2036-06-04
114306835,13251137,2036-06-05,Wallet,2885.11,2036-06-05
1675849477,36998375,2036-06-06,UPI,1650.66,2036-06-06
5191052705,6579892,2036-06-07,Cash,1438.94,2036-06-07
7068834722,45314389,2036-06-08,Cash,1559.6,2036-06-08
5051330893,74230420,2036-06-09,Cash,786.85,2036-06-09
6065496420,12277039,2036-06-10,Cash,4299.16,2036-06-10
7574848635,79206969,2036-06-11,UPI,4837.03,2036-06-11
8793868975,16256136,2036-06-12,UPI,1048.83,2036-06-12
5381466176,64106072,2036-06-13,UPI,281.73,2036-06-13
7709366480,91024604,2036-06-14,UPI,3998.65,2036-06-14
4936667930,18567760,2036-06-15,Wallet,2747.08,2036-06-15
6860925755,14272050,2036-06-16,UPI,3219.23,2036-06-16
5486433396,9278983,2036-06-17,Cash,776.26,2036-06-17
7089292009,8791577,2036-06-18,UPI,1425.76,2036-06-18
5350760367,25587553,2036-06-19,Card,3300.67,2036-06-19
5581769906,41164215,2036-06-20,Wallet,2042.47,2036-06-20
6256637306,3096845,2036-06-21,Cash,5196.58,2036-06-21
2999946056,92306841,2036-06-22,Wallet,1554.85,2036-06-22
5218488175,57833505,2036-06-23,UPI,709.02,2036-06-23
8297436592,46802633,2036-06-24,UPI,545.49,2036-06-24
1806118907,75752515,2036-06-25,Wallet,4646.12,2036-06-25
6999224625,49806393,2036-06-26,Card,2274.19,2036-06-26
1809997641,48281892,2036-06-27,UPI,152.55,2036-06-27
7528090614,73639935,2036-06-28,Card,929.86,2036-06-28
4884904912,36737539,2036-06-29,UPI,3074.06,2036-06-29
9811235698,58929595,2036-06-30,UPI,877.43,2036-06-30
5616653529,52001314,2036-07-01,Card,2986.32,2036-07-01
7188183056,84953008,2036-07-02,Wallet,2396.81,2036-07-02
7898301143,73660582,2036-07-03,UPI,3375.53,2036-07-03
5222677885,31582950,2036-07-04,Wallet,3429.93,2036-07-04
8544952346,61618079,2036-07-05,UPI,1205.58,2036-07-05
9403371764,3096845,2036-07-06,Cash,317.8,2036-07-06
3956205476,57892837,2036-07-07,Wallet,1386.61,2036-07-07
5678362658,58513300,2036-07-08,Cash,2100.38,2036-07-08
8131610255,90448312,2036-07-09,Card,2409.01,2036-07-09
4722653990,95428692,2036-07-10,Cash,1684.14,2036-07-10
6613853662,75474920,2036-07-11,Cash,1748.17,2036-07-11
8274987671,19523014,2036-07-12,UPI,1766.79,2036-07-12
5519983123,78678612,2036-07-13,Wallet,1645.97,2036-07-13
2746329488,35156679,2036-07-14,Cash,972.69,2036-07-14
6443285614,2400009,2036-07-15,UPI,3136.89,2036-07-15
6932426427,31384626,2036-07-16,Cash,1001.25,2036-07-16
1796512004,19741509,2036-07-17,Cash,1832.58,2036-07-17
1464518253,12695670,2036-07-18,Wallet,1022.05,2036-07-18
3585105627,41168392,2036-07-19,Card,2024.09,2036-07-19
5387247994,19182548,2036-07-20,Card,2436.58,2036-07-20
7568171531,46504355,2036-07-21,Wallet,33.76,2036-07-21
4111193446,85020453,2036-07-22,Card,2318.06,2036-07-22
8683154153,89986926,2036-07-23,Card,3588.19,2036-07-23
5712367183,85763665,2036-07-24,Cash,2496.31,2036-07-24
3952854723,88739922,2036-07-25,Card,2653.25,2036-07-25
4631387671,86704661,2036-07-26,UPI,1770.58,2036-07-26
2145309969,35988028,2036-07-27,UPI,995.98,2036-07-27
4314762741,61516967,2036-07-28,Wallet,4040.43,2036-07-28
7401889152,15733078,2036-07-29,Cash,2406.32,2036-07-29
1932040824,32987624,2036-07-30,UPI,1305.23,2036-07-30
9836424713,53815931,2036-07-31,Cash,267.29,2036-07-31
9882312203,65134271,2036-08-01,Wallet,2246.09,2036-08-01
3082649585,92409489,2036-08-02,Cash,127.08,2036-08-02
6033878151,61226563,2036-08-03,Card,572.02,2036-08-03
6395547592,43799224,2036-08-04,UPI,440.19,2036-08-04
372962997,43799224,2036-08-05,UPI,325.08,2036-08-05
2988215377,46802633,2036-08-06,UPI,2731.72,2036-08-06
7081583361,39093069,2036-08-07,Card,2777.11,2036-08-07
1860491452,99893898,2036-08-08,Cash,3744.71,2036-08-08
7499656197,12469338,2036-08-09,Card,832.1,2036-08-09
4507112412,47577193,2036-08-10,Card,2679.57,2036-08-10
9214595868,98211325,2036-08-11,Wallet,3419.53,2036-08-11
253430904,16543242,2036-08-12,UPI,1392.32,2036-08-12
5574588218,48281892,2036-08-13,Cash,5318.31,2036-08-13
2817281674,73869823,2036-08-14,UPI,923.09,2036-08-14
4932779616,90021871,2036-08-15,UPI,3548.4,2036-08-15
7932879650,81088747,2036-08-16,Cash,1885.92,2036-08-16
997698125,97492493,2036-08-17,Card,1552.41,2036-08-17
2403547563,59677346,2036-08-18,Wallet,2309.25,2036-08-18
8875483494,34787383,2036-08-19,UPI,827.44,2036-08-19
883548284,3408982,2036-08-20,Wallet,2340.86,2036-08-20
2364229435,69339331,2036-08-21,Wallet,4099.53,2036-08-21
6845869445,54730270,2036-08-22,UPI,4065.85,2036-08-22
397818832,75467328,2036-08-23,Card,3963.84,2036-08-23
304166272,34835738,2036-08-24,UPI,3896.33,2036-08-24
1575626085,78157360,2036-08-25,Card,58.59,2036-08-25
3945644714,92356639,2036-08-26,UPI,1226.18,2036-08-26
8370213291,10855630,2036-08-27,Wallet,2721.29,2036-08-27
2185375786,46313756,2036-08-28,Card,2132.32,2036-08-28
1828975788,41155125,2036-08-29,Card,3658.25,2036-08-29
4319450104,7288562,2036-08-30,Card,1968.01,2036-08-30
5059765199,91562028,2036-08-31,Cash,3092.93,2036-08-31
5360089735,21425168,2036-09-01,Wallet,3550.74,2036-09-01
8008211695,77397957,2036-09-02,Cash,3773.66,2036-09-02
4400031082,46682777,2036-09-03,Cash,765.76,2036-09-03
9582738204,88312515,2036-09-04,Cash,1728.25,2036-09-04
1368450162,14974554,2036-09-05,Card,3130.36,2036-09-05
56705032,63060947,2036-09-06,UPI,3069.98,2036-09-06
2407168640,78254569,2036-09-07,Cash,1781.83,2036-09-07
530588807,25722990,2036-09-08,Wallet,2352.13,2036-09-08
9975541696,59890331,2036-09-09,UPI,3990.22,2036-09-09
8602707005,77673290,2036-09-10,Card,2934.21,2036-09-10
2382595056,76377003,2036-09-11,Wallet,227.22,2036-09-11
8056162498,11446157,2036-09-12,Card,5891.08,2036-09-12
4593039089,50015282,2036-09-13,Card,1790.99,2036-09-13
7311288658,48358028,2036-09-14,UPI,1282.27,2036-09-14
9157217130,8073518,2036-09-15,Wallet,1448.27,2036-09-15
9328094731,77086539,2036-09-16,Card,2164.86,2036-09-16
3259266120,35049420,2036-09-17,Cash,3483.31,2036-09-17
4656541041,84572019,2036-09-18,Card,87.3,2036-09-18
730839483,20148223,2036-09-19,Cash,2528.88,2036-09-19
6185824257,1816969,2036-09-20,UPI,4093.07,2036-09-20
225195662,76202036,2036-09-21,Card,284.69,2036-09-21
6771104541,61618079,2036-09-22,Cash,97.04,2036-09-22
6146830622,14367270,2036-09-23,Cash,271.38,2036-09-23
1380326453,68159723,2036-09-24,Cash,4991.05,2036-09-24
728523620,46699982,2036-09-25,Wallet,1394,2036-09-25
27296314,64562786,2036-09-26,UPI,3866.08,2036-09-26
2608278705,51945420,2036-09-27,Cash,4746.82,2036-09-27
6786366774,5716817,2036-09-28,Card,3962.96,2036-09-28
5572475750,40563029,2036-09-29,UPI,4045.5,2036-09-29
8276417383,39976965,2036-09-30,Cash,1938.45,2036-09-30
784435014,2684440,2036-10-01,Cash,415.75,2036-10-01
9442274046,93617659,2036-10-02,UPI,229.38,2036-10-02
2470025903,81420960,2036-10-03,Cash,3939.11,2036-10-03
6774241153,29272253,2036-10-04,UPI,915.45,2036-10-04
3874644184,49152878,2036-10-05,Cash,577.13,2036-10-05
8078065454,97033691,2036-10-06,Cash,2440.55,2036-10-06
340113260,83039559,2036-10-07,Card,869.51,2036-10-07
2978839318,59436131,2036-10-08,Card,1031.54,2036-10-08
3896922017,9274874,2036-10-09,Card,726.41,2036-10-09
7621954956,32797235,2036-10-10,UPI,793.14,2036-10-10
581178324,12277039,2036-10-11,Cash,2887.67,2036-10-11
8469170680,5901440,2036-10-12,UPI,39.65,2036-10-12
6779626333,55404382,2036-10-13,Card,329.79,2036-10-13
6335704206,38327793,2036-10-14,Card,3363.41,2036-10-14
8314342490,21677923,2036-10-15,Wallet,3821.54,2036-10-15
1948795658,49833888,2036-10-16,Card,3541.32,2036-10-16
9187864807,44776601,2036-10-17,Wallet,1565.97,2036-10-17
8399666962,21573815,2036-10-18,UPI,3782.86,2036-10-18
6196321055,30788486,2036-10-19,Cash,1795.02,2036-10-19
8128518434,94486311,2036-10-20,Card,2083.51,2036-10-20
9854897999,72415263,2036-10-21,Card,2790.09,2036-10-21
2603584546,41811800,2036-10-22,Wallet,1328.82,2036-10-22
1295119665,99695529,2036-10-23,UPI,4979.18,2036-10-23
599975885,45708879,2036-10-24,Card,3420.7,2036-10-24
5834861324,84826389,2036-10-25,UPI,1367.34,2036-10-25
2032005162,18791381,2036-10-26,Wallet,2152.48,2036-10-26
8391900458,43518622,2036-10-27,Wallet,1807.66,2036-10-27
1887687323,85518832,2036-10-28,Cash,695.62,2036-10-28
2120411967,6867315,2036-10-29,Wallet,4769.69,2036-10-29
3158340906,48002829,2036-10-30,Wallet,4157.26,2036-10-30
2387343456,17749347,2036-10-31,Wallet,915.29,2036-10-31
338609144,12574626,2036-11-01,Cash,2731.77,2036-11-01
9056190831,3100301,2036-11-02,Wallet,2618.61,2036-11-02
2803081135,42262168,2036-11-03,Wallet,1389.92,2036-11-03
5970759669,26285589,2036-11-04,UPI,3168.87,2036-11-04
3226693729,62629494,2036-11-05,UPI,748.62,2036-11-05
8132845656,4597433,2036-11-06,UPI,690.08,2036-11-06
7850550725,16424635,2036-11-07,Wallet,1641.82,2036-11-07
2934547619,77161976,2036-11-08,Card,3784.91,2036-11-08
608179182,87220860,2036-11-09,Card,4653.67,2036-11-09
5191326847,48158494,2036-11-10,UPI,3166.48,2036-11-10
7614561036,91853589,2036-11-11,Wallet,1848.84,2036-11-11
2947791133,19741509,2036-11-12,Wallet,1379.52,2036-11-12
6538760883,119099,2036-11-13,UPI,5122.1,2036-11-13
8872250952,43243913,2036-11-14,UPI,993.86,2036-11-14
8173258734,20835909,2036-11-15,Wallet,1063.55,2036-11-15
5465833352,11047835,2036-11-16,UPI,2140.08,2036-11-16
2106569369,27513158,2036-11-17,UPI,2211.21,2036-11-17
9039440500,64298209,2036-11-18,Card,4074.16,2036-11-18
8281482042,72889295,2036-11-19,Card,1781.14,2036-11-19
479528548,21786873,2036-11-20,Card,2419.83,2036-11-20
8087519921,90246977,2036-11-21,UPI,3870.37,2036-11-21
4869691623,9401406,2036-11-22,Card,2648,2036-11-22
7155177625,2566268,2036-11-23,UPI,3064.83,2036-11-23
7254499390,93563435,2036-11-24,Cash,1260.53,2036-11-24
7394439260,22358567,2036-11-25,Cash,4682.75,2036-11-25
6581715589,8375298,2036-11-26,UPI,900.3,2036-11-26
9457009010,80858127,2036-11-27,Cash,3393.32,2036-11-27
2859660695,33685414,2036-11-28,UPI,1022.62,2036-11-28
6392348668,1697604,2036-11-29,UPI,4479.61,2036-11-29
6933011590,21658322,2036-11-30,Card,549.47,2036-11-30
5809441378,51872499,2036-12-01,Card,1275.88,2036-12-01
411113020,84953008,2036-12-02,Wallet,1822.88,2036-12-02
5512796364,12507907,2036-12-03,Card,1369.75,2036-12-03
2610813239,62917794,2036-12-04,UPI,1291.85,2036-12-04
3236748462,58111297,2036-12-05,UPI,2340.2,2036-12-05
6652395897,60904312,2036-12-06,UPI,2780.39,2036-12-06
5517901926,40593638,2036-12-07,Cash,2377.37,2036-12-07
2174753933,38780509,2036-12-08,Card,940.61,2036-12-08
1525700767,61320989,2036-12-09,Cash,4081.2,2036-12-09
7232692149,899941,2036-12-10,Wallet,1932.42,2036-12-10
8556607504,68703613,2036-12-11,Card,1877.95,2036-12-11
5841260317,65426878,2036-12-12,Cash,3951.8,2036-12-12
9471427840,18935489,2036-12-13,Card,4352.3,2036-12-13
2070610257,4386273,2036-12-14,Card,949.73,2036-12-14
1884811437,24988999,2036-12-15,Card,665.98,2036-12-15
5331747573,3588443,2036-12-16,Card,3589.43,2036-12-16
9977285985,22321208,2036-12-17,Cash,325.08,2036-12-17
1715175070,33706378,2036-12-18,Cash,3786.34,2036-12-18
4117790162,52770036,2036-12-19,UPI,986.22,2036-12-19
9051644316,30447453,2036-12-20,Wallet,1636.36,2036-12-20
4903335316,47822591,2036-12-21,UPI,3090.86,2036-12-21
3341481363,43066953,2036-12-22,Cash,2839.24,2036-12-22
4074537770,2400009,2036-12-23,Card,871.22,2036-12-23
5374589112,52409516,2036-12-24,Cash,355.96,2036-12-24
6401406847,58152923,2036-12-25,Card,2125.71,2036-12-25
698439139,75038062,2036-12-26,Card,5380.75,2036-12-26
881367843,25221501,2036-12-27,Cash,1830.88,2036-12-27
6438115781,43431724,2036-12-28,UPI,2245.7,2036-12-28
1706198744,19425804,2036-12-29,UPI,278.4,2036-12-29
3115167739,83304571,2036-12-30,Card,870.29,2036-12-30
8608111158,75244116,2036-12-31,Cash,4129.04,2036-12-31
8167540645,69925688,2037-01-01,Wallet,3873.68,2037-01-01
898210033,28111842,2037-01-02,Cash,3445.49,2037-01-02
5415454466,79369660,2037-01-03,Wallet,2422.42,2037-01-03
9240312177,80862136,2037-01-04,Wallet,3134.86,2037-01-04
4880265969,20163931,2037-01-05,UPI,2341.08,2037-01-05
5056583192,27336589,2037-01-06,Wallet,61.79,2037-01-06
1921412688,12338529,2037-01-07,Cash,261.03,2037-01-07
5829741995,40434527,2037-01-08,Card,1906.86,2037-01-08
9830742370,49806393,2037-01-09,Wallet,2223.88,2037-01-09
509041342,91243571,2037-01-10,Cash,2427.78,2037-01-10
8420144998,72164737,2037-01-11,Card,4216.31,2037-01-11
7353766541,48418662,2037-01-12,Cash,441.87,2037-01-12
8617979440,13604883,2037-01-13,Cash,1827.78,2037-01-13
680476823,75739462,2037-01-14,Cash,1205.62,2037-01-14
5424536852,18035010,2037-01-15,UPI,3267.02,2037-01-15
1142004448,73735548,2037-01-16,Cash,2117.45,2037-01-16
1814491335,27336589,2037-01-17,Wallet,3762.92,2037-01-17
445929405,36885115,2037-01-18,Card,1363.04,2037-01-18
3849003596,60300263,2037-01-19,Card,2568.24,2037-01-19
6367757670,33617546,2037-01-20,Cash,4428.29,2037-01-20
4925321106,77214094,2037-01-21,Wallet,3596.68,2037-01-21
4463294381,44409533,2037-01-22,Wallet,3635.76,2037-01-22
9077946933,81808190,2037-01-23,Wallet,4519.36,2037-01-23
6688079478,57392064,2037-01-24,Cash,53.49,2037-01-24
8712304346,40085705,2037-01-25,UPI,4727.01,2037-01-25
3748957111,98088303,2037-01-26,Wallet,1499.45,2037-01-26
2388792163,81160474,2037-01-27,Wallet,839.84,2037-01-27
2583035857,77220027,2037-01-28,Wallet,874.78,2037-01-28
2649487718,81346291,2037-01-29,Cash,549.47,2037-01-29
5936628691,47387512,2037-01-30,UPI,2943.17,2037-01-30
7662682121,1562083,2037-01-31,Cash,4222.73,2037-01-31
736115661,55971849,2037-02-01,Card,1710.16,2037-02-01
2448741950,60757351,2037-02-02,Cash,1534.86,2037-02-02
9321629905,79206969,2037-02-03,UPI,3273.05,2037-02-03
9020583379,9573071,2037-02-04,Cash,2075.61,2037-02-04
2642275862,97419742,2037-02-05,UPI,5086.75,2037-02-05
6932431317,79206969,2037-02-06,Wallet,329.79,2037-02-06
9126871366,67696145,2037-02-07,Card,3246.38,2037-02-07
3244572785,60732869,2037-02-08,Card,491.21,2037-02-08
6485432691,18082040,2037-02-09,UPI,2635.54,2037-02-09
6047222755,78394303,2037-02-10,Card,4715.13,2037-02-10
6167501412,20940403,2037-02-11,Wallet,2814.34,2037-02-11
2052163872,20634789,2037-02-12,Card,819.82,2037-02-12
7740339645,70170606,2037-02-13,Card,2054.08,2037-02-13
2761855959,81541985,2037-02-14,Wallet,4023.54,2037-02-14
8010347195,18935489,2037-02-15,UPI,341.75,2037-02-15
2384153985,30285217,2037-02-16,Wallet,2168.39,2037-02-16
3584794157,96253172,2037-02-17,Wallet,3902.46,2037-02-17
8186709947,27604184,2037-02-18,Wallet,768.27,2037-02-18
6027355216,17929886,2037-02-19,Card,2562.39,2037-02-19
9823160533,51119088,2037-02-20,Wallet,1408.86,2037-02-20
8694663463,12851610,2037-02-21,UPI,1496.16,2037-02-21
1296772969,68703613,2037-02-22,UPI,5662.12,2037-02-22
5856838171,55971849,2037-02-23,Wallet,3115.94,2037-02-23
915473142,53636086,2037-02-24,UPI,152.55,2037-02-24
6992097680,9450435,2037-02-25,Wallet,1214.18,2037-02-25
6870670122,70529459,2037-02-26,UPI,449.97,2037-02-26
6626994121,44223796,2037-02-27,Cash,1769.65,2037-02-27
6125813500,44562310,2037-02-28,Cash,3788.27,2037-02-28
